OBJECTID,Join_Count,TARGET_FID,plotid,center_lon,center_lat,shape,size_m,sample_points,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Water>irrigation ditch,grass,Water>rivers/stream,Impervious Surface (no building),Wetlands,Water>lake/ponded/container,cultivated vegetation,Bare Ground,Building,Trees_CanopyCover,unknown,bush/scrub,shadow,shape,shape,shape,shape,shape,shape,shape,shape,shape_12_13_14_15_16_17_18_19_2,Water>treated pool,shape_12_13_14_15_16_17_18_19_3,shape_12_13_14_15_16_17_18_19_4,shape_12_13_14_15_16_17_18_19_5,shape_12_13_14_15_16_17_18_19_6,shape_12_13_14_15_16_17_18_19_7,shape_12_13_14_15_16_17_18_19_8,shape_12_13_14_15_16_17_18_19_9,shape_12_13_14_15_16_17_18_1_10,shape_12_13_14_15_16_17_18_1_11,shape_12_13_14_15_16_17_18_1_12,plotid 1,center_lon 1,center_lat 1,shape 1,size_m 1,sample_points 1,flagged 1,flagged_reason 1,confidence 1,collection_time 1,analysis_duration 1,common_securewatch_date 1,total_securewatch_dates 1,Land_Cover_Elements_Water_irr_1,grass 1,Land_Cover_Elements_Water_riv_1,Land_Cover_Elements_Impervious1,Wetlands 1,Land_Cover_Elements_Water_lake1,Land_Cover_Elements_cultivated1,Land_Cover_Elements_Bare_Grou_1,Building 1,Land_Cover_Elements_Trees_Can_1,unknown 1,Land_Cover_Elements_bush_scrub_,shadow 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape_12_13_14_15_16_17_18_1_13,Land_Cover_Elements_Water_tre_1,shape_12_13_14_15_16_17_18_1_14,shape_12_13_14_15_16_17_18_1_15,shape_12_13_14_15_16_17_18_1_16,shape_12_13_14_15_16_17_18_1_17,shape_12_13_14_15_16_17_18_1_18,shape_12_13_14_15_16_17_18_1_19,shape_12_13_14_15_16_17_18_1_20,shape_12_13_14_15_16_17_18_1_21,shape_12_13_14_15_16_17_18_1_22,shape_12_13_14_15_16_17_18_1_23,x,y
50,1,50,1812,-97.89816900,30.31482700,,100.00000000,100,false,,85,7/1/2024 6:01:00 PM,2862.7 secs,,0,3,6.00000000,0,12.00000000,0,0,0,0,24,45.00000000,0,0,10,,,,,,,,,,,,,,,,,,,,,1812,-97.89816900,30.31482700,,100.00000000,100,false,,85,7/1/2024 6:01:00 PM,2862.7 secs,,0,3,6.00000000,0,12.00000000,0,0,0,0,24,45.00000000,0,0,10,,,,,,,,,,,,,,,,,,,,,-97.898169000235,30.3148269999971
51,1,51,1813,-97.89296100,30.29234400,,100.00000000,100,false,,70,7/1/2024 6:03:00 PM,120.8 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,79.00000000,0,21,0,,,,,,,,,,,,,,,,,,,,,1813,-97.89296100,30.29234400,,100.00000000,100,false,,70,7/1/2024 6:03:00 PM,120.8 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,79.00000000,0,21,0,,,,,,,,,,,,,,,,,,,,,-97.8929610003073,30.292343999796
52,1,52,1814,-97.89296100,30.29684100,,100.00000000,100,false,,70,7/1/2024 6:04:00 PM,88.3 secs,,0,2,2.00000000,0,0.00000000,0,0,0,0,9,86.00000000,0,0,1,,,,,,,,,,,,,,,,,,,,,1814,-97.89296100,30.29684100,,100.00000000,100,false,,70,7/1/2024 6:04:00 PM,88.3 secs,,0,2,2.00000000,0,0.00000000,0,0,0,0,9,86.00000000,0,0,1,,,,,,,,,,,,,,,,,,,,,-97.8929610003073,30.2968410002082
53,1,53,1815,-97.89296100,30.30133700,,100.00000000,100,false,,65,7/1/2024 6:07:00 PM,190.5 secs,,0,0,2.00000000,0,11.00000000,0,0,0,3,13,68.00000000,0,0,3,,,,,,,,,,,,,,,,,,,,,1815,-97.89296100,30.30133700,,100.00000000,100,false,,65,7/1/2024 6:07:00 PM,190.5 secs,,0,0,2.00000000,0,11.00000000,0,0,0,3,13,68.00000000,0,0,3,,,,,,,,,,,,,,,,,,,,,-97.8929610003073,30.3013370001989
54,1,54,1816,-97.89296100,30.30583400,,100.00000000,100,false,,70,7/1/2024 6:11:00 PM,252.3 secs,,0,0,40.00000000,0,4.00000000,0,0,0,13,0,39.00000000,0,0,4,,,,,,,,,,,,,,,,,,,,,1816,-97.89296100,30.30583400,,100.00000000,100,false,,70,7/1/2024 6:11:00 PM,252.3 secs,,0,0,40.00000000,0,4.00000000,0,0,0,13,0,39.00000000,0,0,4,,,,,,,,,,,,,,,,,,,,,-97.8929610003073,30.305834000016
55,1,55,1817,-97.89296100,30.31033000,,100.00000000,100,false,,75,7/1/2024 6:15:00 PM,218.6 secs,,0,0,2.00000000,0,4.00000000,0,0,0,3,14,71.00000000,0,2,4,,,,,,,,,,,,,,,,,,,,,1817,-97.89296100,30.31033000,,100.00000000,100,false,,75,7/1/2024 6:15:00 PM,218.6 secs,,0,0,2.00000000,0,4.00000000,0,0,0,3,14,71.00000000,0,2,4,,,,,,,,,,,,,,,,,,,,,-97.8929610003073,30.3103300001858
56,1,56,1818,-97.89296100,30.31482700,,100.00000000,100,false,,80,7/1/2024 6:15:00 PM,39.9 secs,,0,0,0.00000000,0,0.00000000,0,0,0,1,0,97.00000000,0,2,0,,,,,,,,,,,,,,,,,,,,,1818,-97.89296100,30.31482700,,100.00000000,100,false,,80,7/1/2024 6:15:00 PM,39.9 secs,,0,0,0.00000000,0,0.00000000,0,0,0,1,0,97.00000000,0,2,0,,,,,,,,,,,,,,,,,,,,,-97.8929610003073,30.3148269999971
57,1,57,1819,-97.88775400,30.29234400,,100.00000000,100,false,,75,7/1/2024 6:19:00 PM,199.6 secs,,0,0,0.00000000,8,0.00000000,0,0,0,2,0,76.00000000,0,14,0,,,,,,,,,,,,,,,,,,,,,1819,-97.88775400,30.29234400,,100.00000000,100,false,,75,7/1/2024 6:19:00 PM,199.6 secs,,0,0,0.00000000,8,0.00000000,0,0,0,2,0,76.00000000,0,14,0,,,,,,,,,,,,,,,,,,,,,-97.8877540002046,30.292343999796
58,1,58,1820,-97.88775400,30.29684100,,100.00000000,100,false,,70,7/1/2024 6:23:00 PM,235.8 secs,,0,0,0.00000000,0,9.00000000,0,0,0,1,10,76.00000000,0,0,4,,,,,,,,,,,,,,,,,,,,,1820,-97.88775400,30.29684100,,100.00000000,100,false,,70,7/1/2024 6:23:00 PM,235.8 secs,,0,0,0.00000000,0,9.00000000,0,0,0,1,10,76.00000000,0,0,4,,,,,,,,,,,,,,,,,,,,,-97.8877540002046,30.2968410002082
59,1,59,1821,-97.88775400,30.30133700,,100.00000000,100,false,,75,7/1/2024 6:23:00 PM,33.0 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,100.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,1821,-97.88775400,30.30133700,,100.00000000,100,false,,75,7/1/2024 6:23:00 PM,33.0 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,100.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.8877540002046,30.3013370001989
60,1,60,1822,-97.88775400,30.30583400,,100.00000000,100,false,,75,7/1/2024 6:26:00 PM,150.5 secs,,0,0,0.00000000,0,0.00000000,0,0,0,10,1,72.00000000,0,17,0,,,,,,,,,,,,,,,,,,,,,1822,-97.88775400,30.30583400,,100.00000000,100,false,,75,7/1/2024 6:26:00 PM,150.5 secs,,0,0,0.00000000,0,0.00000000,0,0,0,10,1,72.00000000,0,17,0,,,,,,,,,,,,,,,,,,,,,-97.8877540002046,30.305834000016
61,1,61,1823,-97.88775400,30.31033000,,100.00000000,100,false,,75,7/1/2024 6:48:00 PM,313.5 secs,,0,0,0.00000000,0,26.00000000,0,0,0,14,0,43.00000000,0,16,1,,,,,,,,,,,,,,,,,,,,,1823,-97.88775400,30.31033000,,100.00000000,100,false,,75,7/1/2024 6:48:00 PM,313.5 secs,,0,0,0.00000000,0,26.00000000,0,0,0,14,0,43.00000000,0,16,1,,,,,,,,,,,,,,,,,,,,,-97.8877540002046,30.3103300001858
62,1,62,1824,-97.88775400,30.31482700,,100.00000000,100,false,,80,7/1/2024 6:28:00 PM,21.4 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,100.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,1824,-97.88775400,30.31482700,,100.00000000,100,false,,80,7/1/2024 6:28:00 PM,21.4 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,100.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.8877540002046,30.3148269999971
63,1,63,1825,-97.88254600,30.29234400,,100.00000000,100,false,,75,7/1/2024 6:27:00 PM,21.5 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,100.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,1825,-97.88254600,30.29234400,,100.00000000,100,false,,75,7/1/2024 6:27:00 PM,21.5 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,100.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.8825460002769,30.292343999796
64,1,64,1826,-97.88254600,30.29684100,,100.00000000,100,false,,80,7/1/2024 6:27:00 PM,14.7 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,100.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,1826,-97.88254600,30.29684100,,100.00000000,100,false,,80,7/1/2024 6:27:00 PM,14.7 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,100.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.8825460002769,30.2968410002082
65,1,65,1827,-97.88254600,30.30133700,,100.00000000,100,false,,75,7/1/2024 6:28:00 PM,38.8 secs,,0,0,0.00000000,0,1.00000000,0,0,0,1,0,96.00000000,0,0,2,,,,,,,,,,,,,,,,,,,,,1827,-97.88254600,30.30133700,,100.00000000,100,false,,75,7/1/2024 6:28:00 PM,38.8 secs,,0,0,0.00000000,0,1.00000000,0,0,0,1,0,96.00000000,0,0,2,,,,,,,,,,,,,,,,,,,,,-97.8825460002769,30.3013370001989
66,1,66,1828,-97.88254600,30.30583400,,100.00000000,100,false,,75,7/1/2024 6:29:00 PM,52.9 secs,,0,0,2.00000000,0,1.00000000,0,0,0,7,0,90.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,1828,-97.88254600,30.30583400,,100.00000000,100,false,,75,7/1/2024 6:29:00 PM,52.9 secs,,0,0,2.00000000,0,1.00000000,0,0,0,7,0,90.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.8825460002769,30.305834000016
67,1,67,1829,-97.88254600,30.31033000,,100.00000000,100,false,,70,7/1/2024 6:43:00 PM,138.2 secs,,0,1,26.00000000,0,2.00000000,0,0,0,0,0,67.00000000,0,3,1,,,,,,,,,,,,,,,,,,,,,1829,-97.88254600,30.31033000,,100.00000000,100,false,,70,7/1/2024 6:43:00 PM,138.2 secs,,0,1,26.00000000,0,2.00000000,0,0,0,0,0,67.00000000,0,3,1,,,,,,,,,,,,,,,,,,,,,-97.8825460002769,30.3103300001858
68,1,68,1830,-97.88254600,30.31482700,,100.00000000,100,false,,75,7/1/2024 6:32:00 PM,133.1 secs,,0,0,0.00000000,0,4.00000000,0,0,0,2,0,64.00000000,0,30,0,,,,,,,,,,,,,,,,,,,,,1830,-97.88254600,30.31482700,,100.00000000,100,false,,75,7/1/2024 6:32:00 PM,133.1 secs,,0,0,0.00000000,0,4.00000000,0,0,0,2,0,64.00000000,0,30,0,,,,,,,,,,,,,,,,,,,,,-97.8825460002769,30.3148269999971
69,1,69,1831,-97.87733800,30.29234400,,100.00000000,100,false,,70,7/1/2024 6:53:00 PM,202.9 secs,,0,0,9.00000000,0,7.00000000,0,0,0,0,10,64.00000000,0,6,4,,,,,,,,,,,,,,,,,,,,,1831,-97.87733800,30.29234400,,100.00000000,100,false,,70,7/1/2024 6:53:00 PM,202.9 secs,,0,0,9.00000000,0,7.00000000,0,0,0,0,10,64.00000000,0,6,4,,,,,,,,,,,,,,,,,,,,,-97.8773380003492,30.292343999796
70,1,70,1832,-97.87733800,30.29684100,,100.00000000,100,false,,70,7/1/2024 6:33:00 PM,114.3 secs,,0,0,12.00000000,0,0.00000000,0,0,0,0,4,77.00000000,0,3,4,,,,,,,,,,,,,,,,,,,,,1832,-97.87733800,30.29684100,,100.00000000,100,false,,70,7/1/2024 6:33:00 PM,114.3 secs,,0,0,12.00000000,0,0.00000000,0,0,0,0,4,77.00000000,0,3,4,,,,,,,,,,,,,,,,,,,,,-97.8773380003492,30.2968410002082
71,1,71,1833,-97.87733800,30.30133700,,100.00000000,100,false,,70,7/1/2024 6:40:00 PM,103.3 secs,,0,1,0.00000000,0,5.00000000,0,0,0,0,2,87.00000000,0,5,0,,,,,,,,,,,,,,,,,,,,,1833,-97.87733800,30.30133700,,100.00000000,100,false,,70,7/1/2024 6:40:00 PM,103.3 secs,,0,1,0.00000000,0,5.00000000,0,0,0,0,2,87.00000000,0,5,0,,,,,,,,,,,,,,,,,,,,,-97.8773380003492,30.3013370001989
72,1,72,1834,-97.87733800,30.30583400,,100.00000000,100,false,,70,7/1/2024 8:14:00 PM,3242.0 secs,,0,0,0.00000000,0,0.00000000,0,0,0,2,0,67.00000000,0,28,3,,,,,,,,,,,,,,,,,,,,,1834,-97.87733800,30.30583400,,100.00000000,100,false,,70,7/1/2024 8:14:00 PM,3242.0 secs,,0,0,0.00000000,0,0.00000000,0,0,0,2,0,67.00000000,0,28,3,,,,,,,,,,,,,,,,,,,,,-97.8773380003492,30.305834000016
73,1,73,1835,-97.87733800,30.31033000,,100.00000000,100,false,,70,7/1/2024 6:39:00 PM,157.8 secs,,0,1,8.00000000,0,12.00000000,0,0,0,0,9,65.00000000,0,2,3,,,,,,,,,,,,,,,,,,,,,1835,-97.87733800,30.31033000,,100.00000000,100,false,,70,7/1/2024 6:39:00 PM,157.8 secs,,0,1,8.00000000,0,12.00000000,0,0,0,0,9,65.00000000,0,2,3,,,,,,,,,,,,,,,,,,,,,-97.8773380003492,30.3103300001858
74,1,74,1836,-97.87733800,30.31482700,,100.00000000,100,false,,80,7/1/2024 6:53:00 PM,7.5 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,100.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,1836,-97.87733800,30.31482700,,100.00000000,100,false,,80,7/1/2024 6:53:00 PM,7.5 secs,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,100.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.8773380003492,30.3148269999971
75,1,75,3000,-97.90890200,30.25596900,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3000,-97.90890200,30.25596900,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9089020002828,30.2559689997496
76,1,76,3001,-97.92191500,30.24472700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3001,-97.92191500,30.24472700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9219149999801,30.2447270001649
77,1,77,3002,-97.92191500,30.24922400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3002,-97.92191500,30.24922400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9219149999801,30.2492240003047
78,1,78,3003,-97.92191500,30.25372100,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3003,-97.92191500,30.25372100,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9219149999801,30.2537210002525
79,1,79,3004,-97.92191500,30.25821700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3004,-97.92191500,30.25821700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9219149999801,30.258216999786
80,1,80,3005,-97.92191500,30.26271400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3005,-97.92191500,30.26271400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9219149999801,30.2627140000321
81,1,81,3006,-97.92191500,30.26721000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3006,-97.92191500,30.26721000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9219149999801,30.2672099998623
82,1,82,3007,-97.91671000,30.24472700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3007,-97.91671000,30.24472700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9167100004255,30.2447270001649
83,1,83,3008,-97.91671000,30.24922400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3008,-97.91671000,30.24922400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9167100004255,30.2492240003047
84,1,84,3009,-97.91671000,30.25372100,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3009,-97.91671000,30.25372100,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9167100004255,30.2537210002525
85,1,85,3010,-97.91671000,30.25821700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3010,-97.91671000,30.25821700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9167100004255,30.258216999786
86,1,86,3011,-97.91671000,30.26271400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3011,-97.91671000,30.26271400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9167100004255,30.2627140000321
87,1,87,3012,-97.91671000,30.26721000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3012,-97.91671000,30.26721000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9167100004255,30.2672099998623
88,1,88,3013,-97.91150500,30.24472700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3013,-97.91150500,30.24472700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9115049999725,30.2447270001649
89,1,89,3014,-97.91150500,30.24922400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3014,-97.91150500,30.24922400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9115049999725,30.2492240003047
90,1,90,3015,-97.91150500,30.25372100,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3015,-97.91150500,30.25372100,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9115049999725,30.2537210002525
91,1,91,3016,-97.91150500,30.25821700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3016,-97.91150500,30.25821700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9115049999725,30.258216999786
92,1,92,3017,-97.91150500,30.26271400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3017,-97.91150500,30.26271400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9115049999725,30.2627140000321
93,1,93,3018,-97.91150500,30.26721000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3018,-97.91150500,30.26721000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9115049999725,30.2672099998623
94,1,94,3019,-97.90629900,30.24472700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3019,-97.90629900,30.24472700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9062989996947,30.2447270001649
95,1,95,3020,-97.90629900,30.24922400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3020,-97.90629900,30.24922400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9062989996947,30.2492240003047
96,1,96,3021,-97.90629900,30.25372100,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3021,-97.90629900,30.25372100,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9062989996947,30.2537210002525
97,1,97,3022,-97.90629900,30.25821700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3022,-97.90629900,30.25821700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9062989996947,30.258216999786
98,1,98,3023,-97.90629900,30.26271400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3023,-97.90629900,30.26271400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9062989996947,30.2627140000321
99,1,99,3024,-97.90629900,30.26721000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3024,-97.90629900,30.26721000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.9062989996947,30.2672099998623
100,1,100,3025,-97.90109400,30.24472700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3025,-97.90109400,30.24472700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.90109400014,30.2447270001649
101,1,101,3026,-97.90109400,30.24922400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3026,-97.90109400,30.24922400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.90109400014,30.2492240003047
102,1,102,3027,-97.90109400,30.25372100,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3027,-97.90109400,30.25372100,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.90109400014,30.2537210002525
103,1,103,3028,-97.90109400,30.25821700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3028,-97.90109400,30.25821700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.90109400014,30.258216999786
104,1,104,3029,-97.90109400,30.26271400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3029,-97.90109400,30.26271400,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.90109400014,30.2627140000321
105,1,105,3030,-97.90109400,30.26721000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3030,-97.90109400,30.26721000,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.90109400014,30.2672099998623
106,1,106,3031,-97.89588900,30.24472700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,3031,-97.89588900,30.24472700,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,0,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,,,,,,,,,,,,-97.8958889996871,30.2447270001649
